ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Unmarried
0,30.0,3,9.0,1,4,5.0,2,4.0,4.0,0,4,1,1.0,0,25322.0,True,False,True,True,False
0,30.0,1,13.0,0,3,4.0,0,3.0,3.0,0,3,0,2.0,2,21809.0,True,False,True,True,False
0,46.0,3,9.0,1,2,3.0,3,3.0,4.0,0,1,1,0.0,3,32465.0,True,False,True,True,False
0,34.0,3,14.0,1,3,1.0,2,3.0,2.0,0,1,0,2.0,0,21799.0,True,False,False,True,False
0,35.0,1,9.0,1,2,4.0,0,3.0,2.0,0,1,1,1.0,2,16281.0,False,True,False,True,False
0,49.0,1,12.0,0,2,4.0,3,3.0,3.0,1,5,1,0.0,3,28966.0,True,True,False,True,False
0,33.0,3,6.0,0,2,2.0,2,5.0,3.0,0,3,1,0.0,0,20376.0,False,True,False,False,False
0,27.0,3,35.0,1,4,4.0,2,4.0,3.0,0,3,1,1.0,0,24950.0,True,False,True,False,False
1,20.0,3,8.0,0,2,4.0,0,3.0,2.0,0,4,0,1.0,2,17044.0,True,False,True,False,True
1,31.0,2,15.0,0,4,5.0,0,3.0,8.0,0,5,1,3.0,2,20858.0,False,True,False,True,False
0,40.0,1,14.0,1,2,4.0,1,4.0,3.0,0,1,1,1.0,1,28757.0,False,False,True,True,False
0,38.0,1,21.0,1,3,4.0,1,3.0,1.0,1,5,1,1.0,1,26510.0,True,True,False,True,False
0,53.0,1,6.0,1,3,4.0,1,4.0,2.0,0,3,1,2.0,1,29123.0,True,True,False,False,True
0,52.0,3,9.0,1,2,4.0,3,5.0,2.0,0,5,1,0.0,3,31856.0,True,False,True,False,False
1,23.0,1,15.0,0,4,4.0,0,5.0,3.0,1,3,0,2.0,2,21076.0,True,False,True,True,False
0,41.0,1,16.0,1,3,4.0,0,4.0,2.0,1,4,0,2.0,2,22295.0,False,False,True,True,False
0,34.0,3,15.0,1,3,4.0,2,3.0,2.0,0,2,1,2.0,0,25782.0,True,False,True,True,False
0,41.0,1,13.0,0,4,4.0,3,3.0,2.0,0,5,1,1.0,3,31915.0,True,True,False,False,True
0,40.0,3,28.0,1,3,5.0,2,3.0,5.0,1,1,0,2.0,0,24798.0,True,True,False,False,False
0,36.0,1,18.0,1,3,4.0,0,3.0,2.0,1,5,0,1.0,2,21338.0,True,False,True,True,False
0,46.0,1,15.0,1,4,4.0,2,3.0,2.0,0,3,1,1.0,0,22375.0,True,True,False,False,False
0,30.0,3,27.0,0,3,4.0,0,3.0,3.0,0,3,0,2.0,2,20835.0,False,False,False,False,False
0,36.0,3,6.0,1,2,3.0,2,3.0,2.0,1,3,1,1.0,0,21201.0,True,True,False,True,False
0,29.0,1,21.0,1,2,3.0,0,3.0,2.0,0,3,0,0.0,2,17340.0,True,True,False,False,True
0,38.0,1,14.0,0,2,4.0,2,4.0,2.0,1,1,1,0.0,0,17133.0,False,False,True,True,False
1,36.0,1,32.0,0,4,4.0,0,4.0,3.0,1,3,0,1.0,2,20700.0,False,True,False,True,False
0,53.0,3,12.0,1,2,3.0,2,3.0,3.0,1,5,0,0.0,0,17306.0,True,False,True,False,False
0,54.0,1,14.0,1,3,2.0,3,3.0,5.0,0,1,0,2.0,3,33492.0,True,True,False,True,False
1,26.0,1,8.0,1,2,3.0,0,5.0,7.0,1,5,0,0.0,2,17042.0,False,True,False,True,False
0,32.0,3,14.0,0,3,4.0,2,4.0,2.0,1,1,1,2.0,0,20228.0,True,False,False,True,False
0,38.0,1,7.0,0,3,5.0,0,5.0,4.0,0,4,0,2.0,2,22598.0,True,False,True,True,False
0,26.0,1,8.0,1,2,1.0,2,3.0,2.0,0,3,1,1.0,0,20472.0,True,False,True,False,False
0,55.0,1,14.0,0,4,4.0,2,3.0,6.0,0,3,1,2.0,0,25532.0,True,False,True,True,False
0,41.0,1,15.0,1,3,5.0,1,4.0,4.0,0,1,1,2.0,1,32435.0,False,False,True,True,False
0,43.0,1,15.0,1,3,3.0,2,3.0,4.0,1,3,1,0.0,0,20679.0,False,False,True,True,False
0,30.0,3,11.0,0,1,4.0,2,3.0,2.0,0,2,0,0.0,0,21118.0,True,False,True,True,False
1,42.0,1,15.0,0,4,4.0,0,5.0,3.0,1,3,0,3.0,2,22781.0,True,False,True,True,False
0,45.0,2,7.0,0,3,5.0,2,3.0,6.0,0,5,1,2.0,0,24663.0,True,True,False,False,True
0,50.0,1,16.0,1,3,4.0,1,3.0,7.0,0,5,1,1.0,1,25496.0,True,False,False,False,True
0,45.0,3,7.0,0,4,4.0,2,3.0,2.0,0,4,1,2.0,0,23446.0,False,False,True,False,False
1,60.0,1,21.0,0,3,4.0,1,3.0,2.0,1,5,1,1.0,1,29190.0,False,True,False,False,True
0,36.0,1,15.0,1,3,1.0,0,4.0,2.0,0,5,1,0.0,2,17810.0,False,True,False,True,False
0,45.0,1,24.0,1,4,6.0,0,3.0,4.0,0,4,1,1.0,2,20968.0,False,True,False,False,True
0,26.0,3,20.0,1,3,4.0,0,3.0,3.0,0,3,1,2.0,2,20774.0,True,False,True,True,False
0,50.0,1,7.0,0,3,5.0,3,3.0,2.0,1,3,0,1.0,3,32642.0,True,False,False,False,True
0,48.0,3,10.0,0,3,4.0,3,3.0,2.0,1,5,1,1.0,3,32448.0,False,False,True,True,False
0,45.0,1,16.0,1,4,4.0,0,5.0,3.0,1,3,1,1.0,2,21237.0,True,True,False,False,False
1,39.0,1,16.0,1,4,4.0,2,5.0,6.0,0,3,0,3.0,0,25571.0,False,True,False,True,False
0,25.0,1,30.0,1,3,3.0,0,3.0,3.0,1,4,0,2.0,2,21403.0,True,False,True,False,False
1,33.0,3,11.0,1,3,6.0,1,3.0,3.0,0,2,1,2.0,1,29078.0,True,False,True,False,False
0,34.0,3,14.0,1,3,4.0,2,5.0,2.0,0,3,0,1.0,0,23051.0,False,False,True,False,False
1,21.0,1,16.0,0,2,4.0,0,5.0,2.0,0,3,1,0.0,2,16416.0,True,True,False,False,True
0,32.0,3,13.0,1,3,3.0,2,3.0,5.0,0,5,1,1.0,0,24204.0,True,False,True,False,False
0,30.0,3,33.0,1,2,3.0,2,3.0,1.0,0,3,1,0.0,0,20304.0,True,False,True,True,False
1,19.0,3,27.0,1,2,4.0,0,4.0,2.0,1,1,1,1.0,2,17121.0,True,True,False,False,True
0,28.0,1,7.0,0,4,4.0,1,5.0,3.0,0,4,0,3.0,1,26090.0,True,True,False,True,False
0,33.0,1,13.0,1,2,3.0,2,3.0,2.0,0,5,1,1.0,0,20968.0,False,True,False,True,False
0,30.0,3,26.0,1,4,5.0,2,3.0,3.0,0,4,1,1.0,0,27298.0,True,True,False,True,False
0,23.0,1,15.0,1,2,3.0,0,5.0,2.0,0,3,0,1.0,2,17500.0,True,False,True,False,False
0,56.0,1,9.0,1,4,5.0,0,3.0,2.0,0,5,0,1.0,2,21340.0,True,False,False,True,False
1,29.0,1,30.0,1,3,4.0,0,3.0,2.0,1,3,1,2.0,2,17439.0,False,True,False,False,True
0,46.0,3,16.0,1,4,4.0,1,5.0,6.0,1,1,0,1.0,1,29439.0,True,False,True,True,False
0,30.0,3,21.0,1,3,4.0,1,5.0,3.0,0,1,0,2.0,1,22140.0,True,False,True,True,False
1,37.0,3,17.0,1,3,5.0,1,5.0,2.0,0,5,0,1.0,1,25772.0,True,False,True,True,False
0,43.0,3,32.0,1,3,3.0,3,3.0,2.0,1,2,0,0.0,3,31959.0,False,True,False,False,False
0,34.0,3,14.0,0,2,4.0,2,4.0,2.0,0,4,1,1.0,0,22980.0,False,True,False,False,False
0,43.0,1,35.0,0,3,5.0,2,3.0,2.0,0,3,0,2.0,0,23201.0,False,False,False,True,False
0,32.0,2,9.0,1,4,5.0,2,5.0,5.0,0,3,0,3.0,0,25088.0,True,True,False,True,False
0,34.0,1,7.0,0,3,5.0,2,3.0,2.0,0,4,1,2.0,0,25627.0,True,True,False,False,True
0,47.0,3,7.0,0,4,4.0,1,5.0,3.0,0,2,1,2.0,1,29131.0,True,False,True,True,False
0,41.0,3,16.0,1,2,5.0,2,4.0,2.0,0,1,1,0.0,0,21151.0,False,False,True,False,True
0,35.0,3,35.0,0,4,5.0,2,3.0,3.0,0,5,1,1.0,0,25390.0,True,False,True,True,False
1,30.0,3,18.0,1,3,4.0,0,5.0,2.0,0,5,1,2.0,2,17033.0,False,True,False,True,False
0,52.0,3,21.0,0,3,4.0,2,3.0,6.0,0,3,0,2.0,0,23614.0,True,True,False,False,False
0,31.0,1,13.0,0,2,3.0,1,3.0,2.0,1,4,1,1.0,1,22143.0,True,False,True,False,True
0,26.0,1,6.0,0,2,3.0,2,4.0,2.0,0,5,0,1.0,0,21397.0,False,True,False,True,False
0,44.0,1,9.0,1,2,3.0,4,3.0,5.0,1,2,1,0.0,4,34513.0,True,True,False,False,False
0,48.0,3,13.0,1,3,3.0,2,5.0,5.0,0,4,1,1.0,0,20486.0,True,False,True,True,False
0,32.0,1,15.0,0,3,3.0,2,3.0,2.0,1,5,1,2.0,0,21322.0,True,True,False,True,False
0,59.0,1,12.0,0,3,5.0,1,4.0,4.0,1,5,1,2.0,1,29230.0,True,False,False,True,False
0,46.0,1,30.0,1,3,4.0,2,5.0,3.0,1,1,1,1.0,0,22311.0,False,True,False,True,False
0,49.0,1,7.0,0,3,5.0,3,5.0,2.0,0,4,0,2.0,3,34080.0,True,True,False,False,False
0,31.0,1,15.0,1,2,3.0,1,4.0,2.0,0,3,0,0.0,1,25648.0,True,True,False,True,False
0,37.0,1,11.0,1,3,5.0,2,3.0,3.0,0,5,1,2.0,0,24488.0,True,True,False,False,True
0,52.0,1,10.0,0,4,4.0,3,4.0,5.0,0,5,1,2.0,3,32412.0,True,False,True,False,True
0,31.0,3,32.0,0,3,4.0,2,3.0,2.0,1,3,1,1.0,0,23414.0,False,False,False,False,False
0,54.0,2,32.0,0,1,1.0,3,3.0,3.0,1,3,1,0.0,3,32328.0,False,True,False,False,True
0,31.0,3,26.0,1,3,1.0,0,3.0,1.0,0,5,1,1.0,2,17791.0,False,True,False,False,False
0,34.0,1,22.0,0,4,4.0,2,3.0,2.0,1,1,1,2.0,0,23556.0,True,False,True,True,False
1,41.0,3,29.0,1,4,5.0,2,3.0,4.0,1,3,1,1.0,0,25058.0,True,False,True,True,False
0,55.0,3,9.0,0,3,5.0,1,3.0,8.0,0,5,1,2.0,1,29364.0,True,True,False,True,False
0,54.0,2,25.0,1,2,3.0,1,4.0,3.0,0,3,1,1.0,1,25725.0,True,False,True,True,False
0,38.0,1,17.0,1,3,4.0,2,4.0,4.0,1,5,0,2.0,0,22875.0,True,True,False,False,True
1,37.0,2,16.0,0,3,4.0,0,3.0,3.0,0,1,1,1.0,2,24088.0,True,False,False,True,False
0,37.0,1,6.0,0,3,3.0,2,4.0,7.0,0,1,1,2.0,0,21447.0,True,True,False,True,False
0,51.0,3,15.0,1,3,4.0,0,4.0,2.0,0,2,1,1.0,2,22553.0,True,False,True,False,False
1,41.0,3,31.0,0,4,2.0,3,4.0,6.0,1,3,1,3.0,3,31872.0,False,True,False,False,True
0,33.0,1,20.0,0,4,5.0,0,4.0,3.0,0,5,0,1.0,2,21421.0,False,True,False,False,False
1,53.0,3,12.0,1,4,4.0,1,4.0,2.0,1,4,1,2.0,1,27124.0,True,True,False,False,True
1,28.0,1,6.0,0,3,5.0,0,4.0,1.0,1,1,1,2.0,2,17216.0,True,True,False,False,True
0,32.0,1,31.0,0,4,5.0,2,5.0,3.0,0,5,1,1.0,0,25490.0,True,False,True,False,True
0,46.0,1,9.0,0,3,5.0,2,3.0,3.0,0,4,1,2.0,0,24448.0,True,True,False,True,False
0,37.0,3,10.0,1,3,5.0,1,3.0,6.0,0,1,0,1.0,1,28377.0,False,False,True,True,False
0,39.0,1,10.0,1,3,4.0,0,3.0,5.0,0,3,1,1.0,2,21499.0,False,True,False,True,False
1,35.0,3,21.0,1,2,5.0,2,3.0,7.0,1,1,1,1.0,0,20440.0,True,False,True,True,False
0,33.0,1,7.0,0,4,5.0,0,4.0,8.0,0,3,0,3.0,2,21010.0,False,True,False,True,False
1,49.0,3,17.0,0,2,3.0,1,3.0,2.0,0,4,0,0.0,1,22654.0,True,False,True,True,False
0,35.0,1,9.0,1,3,5.0,2,3.0,3.0,0,4,0,1.0,0,28225.0,False,True,False,False,False
0,37.0,1,10.0,1,2,4.0,2,4.0,6.0,0,2,1,1.0,0,23163.0,True,False,False,False,True
0,37.0,1,14.0,1,4,4.0,0,4.0,4.0,0,1,0,3.0,2,20691.0,True,True,False,False,True
0,36.0,1,25.0,1,3,2.0,2,5.0,3.0,0,3,0,2.0,0,23886.0,True,True,False,True,False
0,34.0,1,25.0,0,2,4.0,0,3.0,2.0,0,4,1,1.0,2,17929.0,True,True,False,True,False
0,30.0,1,9.0,1,4,4.0,0,4.0,2.0,0,4,0,1.0,2,21381.0,True,True,False,False,False
0,44.0,1,19.0,1,3,5.0,3,4.0,3.0,0,3,0,2.0,3,33014.0,True,True,False,True,False
0,29.0,3,9.0,0,3,3.0,2,3.0,2.0,0,2,0,0.0,0,20561.0,True,False,True,False,False
1,47.0,3,16.0,1,3,4.0,1,3.0,6.0,0,3,0,2.0,1,28774.0,True,False,True,True,False
1,28.0,1,31.0,1,4,5.0,0,3.0,3.0,1,3,1,2.0,2,21212.0,False,True,False,False,True
0,27.0,1,7.0,0,4,5.0,0,3.0,3.0,0,2,1,1.0,2,20685.0,False,False,True,True,False
0,30.0,1,15.0,1,3,3.0,2,5.0,2.0,0,2,0,1.0,0,18072.0,False,False,True,True,False
1,43.0,3,15.0,0,2,5.0,2,3.0,1.0,0,1,0,0.0,0,20346.0,True,False,True,False,True
0,52.0,1,6.0,1,3,3.0,3,3.0,3.0,0,2,1,1.0,3,32099.0,True,True,False,False,False
0,36.0,1,24.0,0,3,3.0,0,3.0,2.0,0,3,1,2.0,2,17153.0,False,False,True,False,True
0,21.0,3,28.0,1,3,2.0,0,3.0,3.0,0,3,1,2.0,2,21356.0,True,False,True,False,True
0,42.0,1,14.0,0,3,4.0,2,3.0,8.0,0,3,1,1.0,0,23681.0,True,False,True,False,True
1,34.0,3,16.0,0,4,4.0,2,5.0,2.0,1,3,0,1.0,0,26902.0,True,False,True,False,True
0,20.0,1,10.0,0,4,4.0,0,4.0,3.0,0,3,1,1.0,2,20161.0,True,False,True,False,True
0,34.0,1,15.0,1,2,3.0,1,3.0,1.0,0,5,1,1.0,1,23500.0,True,True,False,True,False
0,51.0,1,15.0,1,3,3.0,0,3.0,4.0,0,3,1,0.0,2,17075.0,True,True,False,True,False
0,59.0,3,6.0,1,3,3.0,1,3.0,4.0,1,1,1,0.0,1,26904.0,True,False,False,True,False
1,30.0,3,32.0,0,2,4.0,2,5.0,6.0,0,2,0,1.0,0,21696.0,False,False,True,False,True
0,35.0,1,6.0,1,3,4.0,0,5.0,2.0,0,1,0,2.0,2,17450.0,True,False,True,False,True
0,59.0,2,12.0,1,2,3.0,0,3.0,1.0,0,4,0,0.0,2,17267.0,True,False,True,True,False
0,48.0,1,10.0,1,3,4.0,1,3.0,1.0,0,5,1,0.0,1,25999.0,True,True,False,False,True
0,42.0,2,11.0,1,3,6.0,2,4.0,8.0,0,5,0,2.0,0,25108.0,False,True,False,True,False
0,49.0,1,13.0,1,2,4.0,1,3.0,1.0,0,1,1,0.0,1,25965.0,True,True,False,False,True
0,25.0,1,28.0,1,3,5.0,0,5.0,2.0,0,3,0,1.0,2,20974.0,True,False,False,True,False
1,31.0,2,28.0,1,2,5.0,0,3.0,2.0,0,1,0,1.0,2,24852.0,True,True,False,True,False
0,38.0,3,28.0,0,3,4.0,0,3.0,7.0,0,1,1,1.0,2,21651.0,False,False,True,True,False
0,28.0,1,8.0,1,3,4.0,0,4.0,1.0,0,1,0,2.0,2,18201.0,True,True,False,True,False
0,33.0,1,12.0,1,4,4.0,0,4.0,4.0,0,3,1,2.0,2,21396.0,False,False,False,False,True
0,37.0,3,17.0,1,3,4.0,1,3.0,3.0,0,1,1,2.0,1,28658.0,False,False,True,False,True
0,41.0,1,26.0,1,3,4.0,2,3.0,2.0,1,2,1,2.0,0,21419.0,True,False,True,False,False
0,43.0,1,36.0,1,3,6.0,2,3.0,6.0,0,3,1,1.0,0,22950.0,True,False,True,False,True
0,43.0,3,11.0,1,3,4.0,2,5.0,2.0,0,5,1,1.0,0,23833.0,True,False,True,False,True
0,46.0,1,8.0,1,2,3.0,1,3.0,4.0,0,1,1,1.0,1,23578.0,True,True,False,True,False
1,29.0,1,31.0,0,3,4.0,0,4.0,6.0,0,3,1,2.0,2,17546.0,True,False,False,True,False
0,47.0,3,10.0,1,3,3.0,2,3.0,4.0,0,4,0,2.0,0,17976.0,False,False,True,False,True
0,45.0,1,8.0,1,3,4.0,3,3.0,1.0,0,4,1,0.0,3,31792.0,False,False,True,False,False
0,33.0,3,26.0,1,4,6.0,1,3.0,5.0,0,3,1,3.0,1,28288.0,True,True,False,True,False
0,31.0,1,18.0,0,2,3.0,2,3.0,1.0,1,4,0,1.0,0,20855.0,True,False,True,False,False
0,29.0,3,26.0,0,2,3.0,0,3.0,2.0,0,3,0,1.0,2,17157.0,False,False,False,False,False
0,39.0,1,30.0,1,3,4.0,2,3.0,2.0,0,3,0,1.0,0,24423.0,True,True,False,True,False
0,48.0,3,9.0,0,3,4.0,2,3.0,2.0,1,1,1,2.0,0,23215.0,True,False,True,True,False
0,40.0,3,32.0,1,3,3.0,2,5.0,2.0,0,1,1,2.0,0,23396.0,True,False,True,True,False
0,35.0,1,9.0,1,3,5.0,2,5.0,8.0,0,4,0,2.0,0,24635.0,True,True,False,True,False
0,42.0,3,11.0,1,2,3.0,4,3.0,7.0,0,4,0,1.0,4,33303.0,True,False,True,False,False
0,30.0,2,15.0,1,2,3.0,2,3.0,1.0,1,3,1,1.0,0,21347.0,True,True,False,True,False
0,32.0,1,13.0,1,3,2.0,0,4.0,2.0,0,2,0,1.0,2,17794.0,False,True,False,False,False
1,59.0,1,20.0,0,2,3.0,1,3.0,1.0,1,5,1,0.0,1,25512.0,False,True,False,False,True
0,58.0,3,16.0,1,2,3.0,3,3.0,1.0,0,3,1,1.0,3,28872.0,True,False,True,False,True
1,49.0,3,31.0,1,4,6.0,0,3.0,3.0,1,1,1,3.0,2,21237.0,False,True,False,False,True
0,28.0,1,18.0,1,4,4.0,0,5.0,2.0,0,5,1,3.0,2,20777.0,True,True,False,False,False
0,45.0,3,15.0,1,3,3.0,1,5.0,5.0,1,1,0,0.0,1,25761.0,True,False,True,True,False
0,43.0,3,7.0,1,2,4.0,2,3.0,3.0,0,3,1,1.0,0,23585.0,True,True,False,True,False
0,41.0,3,35.0,1,3,6.0,1,5.0,5.0,0,5,1,1.0,1,29610.0,False,True,False,True,False
0,36.0,3,22.0,0,3,4.0,2,5.0,5.0,0,5,1,0.0,0,20647.0,True,False,True,False,False
1,56.0,1,30.0,1,3,3.0,0,3.0,2.0,0,3,0,0.0,2,17587.0,True,True,False,False,True
0,41.0,1,15.0,1,3,3.0,4,3.0,3.0,0,4,1,2.0,4,34419.0,False,False,True,True,False
0,55.0,1,14.0,1,2,4.0,3,4.0,2.0,1,3,1,1.0,3,28577.0,False,False,True,True,False
0,59.0,3,6.0,0,2,4.0,2,3.0,1.0,0,5,1,1.0,0,20473.0,False,True,False,False,True
0,46.0,1,8.0,1,2,3.0,3,3.0,7.0,0,5,0,0.0,3,32861.0,True,True,False,False,False
0,59.0,1,9.0,1,3,4.0,0,3.0,4.0,0,3,0,0.0,2,17177.0,True,True,False,True,False
0,30.0,3,16.0,1,3,4.0,2,3.0,2.0,0,2,1,0.0,0,21578.0,True,False,True,False,False
0,46.0,1,8.0,1,2,3.0,2,3.0,3.0,0,1,0,0.0,0,22379.0,True,False,False,True,False
0,36.0,1,11.0,1,4,4.0,0,3.0,3.0,0,4,1,2.0,2,20629.0,True,True,False,True,False
0,45.0,1,12.0,1,3,5.0,0,3.0,5.0,0,1,0,2.0,2,21840.0,False,True,False,False,True
0,39.0,1,16.0,1,3,3.0,2,5.0,3.0,0,5,1,2.0,0,20377.0,True,False,True,True,False
0,36.0,1,18.0,0,2,4.0,1,3.0,1.0,0,1,1,0.0,1,23858.0,True,False,True,False,True
0,43.0,1,20.0,1,4,2.0,2,5.0,7.0,0,4,1,1.0,0,24216.0,True,False,True,True,False
0,35.0,1,14.0,1,2,2.0,0,3.0,2.0,0,5,1,1.0,2,17269.0,True,True,False,False,False
0,41.0,1,15.0,0,4,4.0,2,5.0,4.0,1,1,0,1.0,0,25194.0,True,True,False,True,False
0,29.0,3,25.0,1,3,4.0,2,3.0,2.0,0,4,1,0.0,0,23620.0,True,True,False,True,False
0,33.0,1,10.0,1,2,3.0,2,4.0,6.0,0,1,0,0.0,0,18055.0,False,False,False,True,False
0,49.0,1,6.0,0,2,4.0,3,3.0,1.0,1,3,1,0.0,3,28964.0,True,False,False,False,True
1,33.0,3,15.0,0,3,3.0,2,5.0,1.0,1,3,0,0.0,0,23224.0,True,False,True,False,True
0,32.0,1,14.0,0,3,5.0,1,3.0,3.0,0,2,1,2.0,1,27621.0,False,True,False,False,False
1,30.0,3,7.0,0,3,5.0,0,3.0,8.0,1,2,0,2.0,2,21478.0,True,False,True,True,False
0,39.0,3,10.0,1,4,4.0,1,3.0,2.0,0,1,1,2.0,1,29287.0,True,True,False,True,False
0,25.0,3,34.0,1,2,4.0,2,3.0,3.0,0,4,0,0.0,0,23639.0,True,True,False,False,False
0,34.0,3,7.0,1,3,2.0,2,5.0,3.0,0,4,0,1.0,0,22715.0,True,False,True,True,False
0,34.0,3,6.0,1,3,1.0,2,3.0,1.0,0,5,0,1.0,0,24725.0,True,False,True,True,False
1,52.0,1,11.0,1,3,4.0,0,3.0,2.0,1,1,0,1.0,2,21139.0,True,True,False,True,False
0,38.0,1,13.0,1,3,3.0,2,5.0,6.0,1,3,1,2.0,0,24652.0,True,False,True,True,False
1,41.0,1,15.0,1,4,5.0,0,3.0,3.0,1,4,1,3.0,2,27772.0,True,False,True,False,True
0,32.0,3,12.0,0,3,4.0,0,4.0,3.0,0,3,0,1.0,2,21467.0,False,False,True,True,False
0,37.0,3,9.0,1,4,5.0,1,3.0,3.0,0,2,1,1.0,1,26274.0,True,False,True,False,False
1,30.0,1,15.0,1,4,6.0,0,5.0,3.0,1,3,0,2.0,2,20797.0,True,True,False,True,False
1,37.0,3,16.0,1,3,5.0,0,5.0,2.0,0,1,0,1.0,2,22085.0,True,True,False,False,True
1,59.0,1,30.0,0,4,4.0,1,3.0,3.0,0,3,1,1.0,1,28990.0,True,False,True,True,False
0,27.0,1,7.0,1,3,5.0,0,5.0,3.0,0,3,1,2.0,2,22633.0,True,False,True,True,False
0,51.0,1,14.0,1,2,4.0,1,4.0,6.0,0,3,1,1.0,1,27490.0,True,True,False,True,False
0,25.0,3,19.0,1,2,3.0,0,3.0,2.0,0,3,1,1.0,2,17096.0,True,False,True,True,False
0,53.0,1,9.0,1,2,3.0,3,3.0,4.0,1,5,1,0.0,3,32584.0,True,False,True,True,False
0,33.0,1,31.0,1,4,4.0,2,3.0,3.0,0,4,1,1.0,0,23987.0,False,True,False,False,False
0,41.0,1,23.0,1,4,4.0,0,3.0,2.0,0,3,1,3.0,2,22222.0,False,True,False,True,False
0,56.0,1,15.0,0,3,4.0,3,3.0,4.0,1,3,1,2.0,3,33434.0,True,False,True,True,False
0,36.0,1,12.0,1,2,3.0,0,3.0,1.0,0,5,1,1.0,2,18210.0,True,True,False,False,False
1,30.0,1,17.0,0,3,5.0,0,3.0,3.0,0,4,1,1.0,2,25301.0,False,True,False,False,True
0,31.0,1,16.0,1,3,5.0,0,3.0,3.0,0,4,0,2.0,2,20884.0,True,False,True,False,True
0,30.0,1,35.0,0,4,4.0,0,3.0,6.0,0,5,0,2.0,2,21192.0,True,True,False,True,False
0,41.0,3,12.0,0,3,3.0,1,3.0,4.0,1,1,0,0.0,1,28591.0,True,True,False,False,True
0,46.0,3,33.0,1,3,5.0,2,5.0,3.0,0,3,0,1.0,0,23063.0,False,False,True,True,False
0,30.0,1,23.0,0,3,3.0,1,5.0,2.0,1,4,0,2.0,1,26916.0,True,False,True,False,False
0,46.0,3,9.0,1,3,6.0,2,3.0,2.0,0,5,1,2.0,0,25310.0,True,False,False,False,True
1,35.0,3,16.0,1,2,4.0,1,5.0,1.0,0,5,1,1.0,1,25306.0,True,False,True,True,False
0,34.0,1,8.0,1,2,4.0,2,5.0,7.0,0,4,0,1.0,0,20957.0,True,True,False,False,False
0,27.0,3,7.0,1,3,5.0,2,5.0,3.0,0,3,0,1.0,0,22972.0,False,False,True,False,True
0,38.0,1,12.0,1,3,4.0,2,3.0,3.0,0,4,1,1.0,0,20321.0,False,True,False,True,False
0,29.0,1,9.0,1,3,4.0,1,3.0,2.0,0,1,0,2.0,1,26935.0,True,False,True,True,False
0,36.0,1,7.0,1,4,4.0,0,5.0,6.0,0,1,0,2.0,2,20872.0,False,False,True,True,False
0,46.0,1,24.0,0,2,3.0,1,3.0,6.0,0,3,0,1.0,1,25527.0,False,False,True,True,False
0,28.0,1,10.0,1,4,5.0,0,3.0,3.0,1,2,0,3.0,2,21244.0,False,False,True,True,False
0,45.0,1,9.0,0,4,2.0,1,3.0,3.0,1,4,1,1.0,1,26557.0,True,True,False,True,False
0,41.0,1,8.0,0,3,4.0,2,3.0,3.0,1,2,0,0.0,0,21811.0,False,True,False,False,True
0,42.0,3,17.0,1,3,4.0,2,3.0,2.0,0,2,0,2.0,0,24908.0,False,True,False,False,True
0,43.0,3,7.0,1,3,4.0,2,3.0,3.0,0,3,1,1.0,0,23585.0,True,True,False,False,False
0,31.0,3,26.0,0,2,3.0,2,3.0,2.0,0,1,1,1.0,0,21932.0,False,False,True,True,False
0,30.0,1,22.0,1,2,1.0,2,3.0,4.0,0,1,1,0.0,0,20294.0,True,True,False,True,False
0,50.0,1,8.0,1,3,3.0,3,5.0,2.0,0,5,1,2.0,3,32924.0,False,True,False,True,False
1,36.0,3,17.0,1,3,5.0,1,5.0,2.0,0,5,1,2.0,1,28984.0,True,False,True,True,False
0,54.0,3,14.0,0,4,5.0,1,3.0,2.0,1,1,0,2.0,1,29612.0,True,False,True,True,False
1,24.0,3,8.0,0,3,4.0,0,4.0,3.0,1,5,1,2.0,2,19901.0,False,True,False,False,True
1,35.0,1,14.0,1,4,6.0,2,3.0,3.0,1,5,1,1.0,0,24752.0,False,True,False,False,True
0,31.0,3,11.0,0,4,5.0,2,4.0,3.0,1,3,1,2.0,0,23887.0,True,False,True,True,False
0,37.0,3,9.0,0,3,4.0,2,3.0,5.0,0,4,1,2.0,0,23180.0,True,True,False,False,True
1,32.0,3,20.0,1,4,5.0,2,5.0,7.0,1,1,1,1.0,0,20980.0,True,False,True,True,False
0,41.0,3,7.0,1,3,6.0,2,3.0,4.0,1,3,1,1.0,0,26135.0,True,False,True,False,False
1,48.0,3,34.0,0,4,2.0,2,3.0,6.0,1,4,1,3.0,0,25075.0,False,True,False,False,True
1,29.0,1,14.0,1,4,4.0,0,5.0,5.0,1,3,0,3.0,2,25352.0,True,True,False,False,True
0,39.0,1,13.0,0,4,6.0,2,3.0,2.0,1,2,0,3.0,0,24007.0,False,False,True,True,False
0,39.0,1,17.0,1,4,4.0,0,3.0,2.0,0,5,0,3.0,2,21362.0,False,False,True,False,False
0,35.0,3,24.0,1,3,3.0,2,5.0,1.0,0,3,0,0.0,0,17144.0,True,False,True,True,False
